Raw Roll, Raw Pitch, Raw Yar, Raw X, Raw Y, Raw Z, DMP Roll, DMP Pitch, DMP Yaw
-399.84808,-4294.0815,-239.4035,613.2947,16203.533,47.084854,-1.566864,-0.03540039,0.046691895,
-400.34937,-4294.1494,-239.32956,612.9466,16200.586,41.576263,-1.5670776,-0.03527832,0.045806885,
-400.8282,-4294.2153,-239.26297,610.9337,16197.934,36.31865,-1.5673218,-0.03527832,0.04473877,
-401.2517,-4294.28,-239.20055,611.2216,16197.6455,35.385895,-1.567749,-0.03527832,0.043884277,
-401.67273,-4294.343,-239.14436,614.0801,16197.387,35.14627,-1.567749,-0.03527832,0.043884277,
-402.1876,-4294.4165,-239.09863,614.45325,16199.953,35.630447,-1.5677795,-0.035217285,0.04333496,
-402.7318,-4294.4893,-239.08742,612.1897,16204.762,35.966232,-1.5677795,-0.035217285,0.04333496,
-403.32312,-4294.5605,-239.08331,611.8521,16203.691,30.969727,-1.5679626,-0.03527832,0.042755127,
-403.72668,-4294.619,-239.06528,612.34814,16201.628,25.073242,-1.5682068,-0.03527832,0.04196167,
-404.07245,-4294.679,-239.06651,612.49457,16202.471,27.164627,-1.5682373,-0.03527832,0.04171753,
-404.4889,-4294.743,-239.0776,613.42615,16201.43,28.24707,-1.5682373,-0.03527832,0.041748047,
-404.90063,-4294.8086,-239.0826,612.16516,16201.691,27.521667,-1.5683289,-0.03527832,0.04147339,
-405.3341,-4294.8745,-239.09209,611.5301,16201.528,27.268707,-1.5684204,-0.03540039,0.041107178,
-405.84155,-4294.9443,-239.08815,613.3579,16199.581,24.341705,-1.5684204,-0.03540039,0.041107178,
